No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0015.html,2018,"Developing a Performance Practice for Mobile Music Technology"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0016.html,2018,"MOM: an Extensible Platform for Rapid Prototyping and Design of Electroacoustic Instruments"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0017.html,2018,"Harmonic Wand:  An Instrument for Microtonal Control and Gestural Excitation"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0018.html,2018,"Sansa: A Modified Sansula for Extended Compositional Techniques Using Machine Learning"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0019.html,2018,"Demo of interactions between a performer playing a Smart Mandolin and audience members using Musical Haptic Wearables"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0020.html,2018,"Mechatronic Expression: Reconsidering Expressivity in Music for Robotic Instruments "
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0021.html,2018,"Interactive Tango Milonga: Designing {DMI}s for the Social Dance Context "
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0022.html,2018,"Vocal Musical Expression with a Tactile Resonating Device and its Psychophysiological Effects"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0023.html,2018,"A Framework for Modular VST-based NIMEs Using EDA and Dependency Injection"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0024.html,2018,"Chunity: Integrated Audiovisual Programming in Unity"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0025.html,2018,"Exploring Continuous Time Recurrent Neural Networks through Novelty Search"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0026.html,2018,"All the Noises: Hijacking Listening Machines for Performative Research"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0027.html,2018,"A polyphonic pitch tracking embedded system for rapid instrument augmentation"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0028.html,2018,"Contextualising Idiomatic Gestures in Musical Interactions with NIMEs"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0029.html,2018,"GestureRNN:  A neural gesture system for the Roli Lightpad Block"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0030.html,2018,"Myo Mapper: a Myo armband to OSC mapper"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0031.html,2018,"Real-Time Motion Capture Analysis and Music Interaction with the Modosc Descriptor Library"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0032.html,2018,"The Phone with the Flow: Combining Touch + Optical Flow in Mobile Instruments"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0033.html,2018,"Multi-Touch Enhanced Visual Audio-Morphing"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0034.html,2018,"GrainTrain: A Hand-drawn Multi-touch Interface for Granular Synthesis"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0035.html,2018,"ShIFT: A Semi-haptic Interface for Flute Tutoring"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0036.html,2018,"NIME Identity from the Performer's Perspective"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0037.html,2018,"Who Are the Women Authors in NIME?–Improving Gender Balance in NIME Research"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0038.html,2018,"Women Who Build Things: Gestural Controllers, Augmented Instruments, and Musical Mechatronics"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0039.html,2018,"Democratising {DMI}s: the relationship of expertise and control intimacy"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0040.html,2018,"The Problem of DMI Adoption and Longevity: Envisioning a NIME Performance Pedagogy"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0041.html,2018,"Composing an Ensemble Standstill Work for Myo and Bela"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0042.html,2018,"The T-Stick: Maintaining a 12 year-old Digital Musical Instrument"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0043.html,2018,"{MIDI} Keyboard Defined DJ Performance System"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0044.html,2018,"Democratizing Interactive Music Production over the Internet"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0045.html,2018,"Using the Axoloti Embedded Sound Processing Platform to Foster Experimentation and Creativity"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0046.html,2018,"Introducing a K-12 Mechatronic NIME Kit"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0047.html,2018,"Neurythmic: A Rhythm Creation Tool Based on  Central Pattern Generators"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0048.html,2018,"Evaluating LED-based interface for Lumanote composition creation tool"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0049.html,2018,"GuitarAMI and GuiaRT: two independent yet complementary projects on augmented nylon guitars"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0050.html,2018,"Playsound.space: Inclusive Free Music Improvisations Using Audio Commons"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0051.html,2018,"CTRL: A Flexible, Precision Interface for Analog Synthesis"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0052.html,2018,"Motivated Learning in Human-Machine Improvisation"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0053.html,2018,"InterFACE: new faces for musical expression"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0054.html,2018,"Hand Posture Recognition: IR, IMU and sEMG"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0055.html,2018,"The Digital Orchestra Toolbox for Max"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0056.html,2018,"JythonMusic: An Environment for Developing Interactive Music Systems"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0057.html,2018,"Triplexer: An Expression Pedal with New Degrees of Freedom"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0058.html,2018,"The halldorophone: The ongoing innovation of a cello-like drone instrument"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0059.html,2018,"L2OrkMote: Reimagining a Low-Cost Wearable Controller for a Live Gesture-Centric Music Performance"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0060.html,2018,"Crafting Digital Musical Instruments: An Exploratory Workshop Study"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0061.html,2018,"Individual Fabrication of Cymbals using Incremental Robotic Sheet Forming"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0062.html,2018,"Haptic-Listening and the Classical Guitar"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0063.html,2018,"When is a Guitar not a Guitar? Cultural Form, Input Modality and Expertise"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0064.html,2018,"A Longitudinal Field Trial with a Hemiplegic Guitarist Using The Actuated Guitar"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0065.html,2018,"Co-Tuning Virtual-Acoustic Performance Ecosystems: observations on the development of skill and style in the study of musician-instrument relationships"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0066.html,2018,"Telemetron: A Musical Instrument  for Performance in Zero Gravity"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0067.html,2018,"robotcowboy: 10 Years of Wearable Computer Rock"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0068.html,2018,"Bela-Based Augmented Acoustic Guitars for Sonic Microinteraction"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0069.html,2018,"Mirroring the past, from typewriting to interactive art: an approach to the re-design of a vintage technology"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0070.html,2018,"Alto.Glove: New Techniques for Augmented Violin"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0071.html,2018,"Low Frequency Feedback Drones: A non-invasive augmentation of the double bass"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0072.html,2018,"The Orchestra of Speech: a speech-based instrument system"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0073.html,2018,"Surveying the Compositional and Performance Practices of Audiovisual Practitioners"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0074.html,2018,"Sound Opinions: Creating a Virtual Tool for Sound Art Installations through Sentiment Analysis of Critical Reviews"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0075.html,2018,"A web-based 3D environment for gestural interaction with virtual music instruments as a STEAM education tool"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0076.html,2018,"CubeHarmonic: A New Interface from a Magnetic 3D Motion Tracking System to Music Performance"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0077.html,2018,"The Whammy Bar as a Digital Effect Controller"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0078.html,2018,"Timbre Tuning: Variation in Cello Sprectrum Across Pitches and Instruments"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0079.html,2018,"Tributaries of Our Lost Palpability"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0080.html,2018,"Embedded Digital Shakers: Handheld Physical Modeling Synthesizers"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0081.html,2018,"Live Repurposing of Sounds: MIR Explorations with Personal and Crowdsourced Databases"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0082.html,2018,"Performance Systems for Live Coders and Non Coders"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0083.html,2018,"The Feedback Trombone: Controlling Feedback in Brass Instruments"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0084.html,2018,"Mechanoise: Mechatronic Sound and Interaction in Embedded Acoustic Instruments"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0085.html,2018,"Do We Speak Sensor? Cultural Constraints of Embodied Interaction "
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0086.html,2018,"Re-engaging the Body and Gesture in Musical Live Coding"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0087.html,2018,"Widening the Razor-Thin Edge of Chaos Into a Musical Highway: Connecting Chaotic Maps to Digital Waveguides"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0088.html,2018,"Neuron-modeled Audio Synthesis: Nonlinear Sound and Control"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0089.html,2018,"Fuzzy Logic Control Toolkit 2.0: composing and synthesis by fuzzyfication"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0090.html,2018,"Guitar Machine: Robotic Fretting Augmentation for Hybrid Human-Machine Guitar Play"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0091.html,2018,"Robotic Percussive Aerophone"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2018_paper0092.html,2018,"Mechatronic Performance in Computer Music Compositions"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper001.html,2019,"Material embodiments of electroacoustic music: an experimental workshop study"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper002.html,2019,"Collaborative Musical Performances with Automatic Harp Based on Image Recognition and Force Sensing Resistors"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper003.html,2019,"The Symbaline --- An Active Wine Glass Instrument with a Liquid Sloshing Vibrato Mechanism"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper004.html,2019,"SIBILIM: A low-cost customizable wireless musical interface"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper005.html,2019,"The Risset Cycle, Recent Use Cases With SmartVox"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper006.html,2019,"Practical Considerations for {MIDI} over Bluetooth Low Energy as a Wireless Interface"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper007.html,2019,"Improvising a Live Score to an Interactive Brain-Controlled Film"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper008.html,2019,"Rebuilding and Reinterpreting a Digital Musical Instrument --- The Sponge"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper009.html,2019,"Border: A Live Performance Based on Web {AR} and a Gesture-Controlled Virtual Instrument"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper010.html,2019,"Taming and Tickling the Beast --- Multi-Touch Keyboard as Interface for a Physically Modelled Interconnected Resonating Super-Harp"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper011.html,2019,"Taptop, Armtop, Blowtop: Evolving the Physical Laptop Instrument"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper012.html,2019,"Automatic Recognition of Soundpainting for the Generation of Electronic Music Sounds"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper013.html,2019,"Magpick: an Augmented Guitar Pick for Nuanced Control"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper014.html,2019,"Composing and executing Interactive music using the HipHop.js language"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper015.html,2019,"Ha Dou Ken Music: Different mappings to play music with joysticks"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper016.html,2019,"A Physical Intelligent Instrument using Recurrent Neural Networks"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper017.html,2019,"Creating Order and Progress"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper018.html,2019,"Towards the Concept of Digital Dance and Music Instruments"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper019.html,2019,"Somacoustics: Interactive Body-as-Instrument"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper020.html,2019,"The Scale Navigator: A System for Networked Algorithmic Harmony"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper021.html,2019,"Bespoke Design for Inclusive Music: The Challenges of Evaluation"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper022.html,2019,"T-Voks: the Singing and Speaking Theremin"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper023.html,2019,"{DRMMR}: An Augmented Percussion Implement"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper024.html,2019,"Fictional instruments, real values: discovering musical backgrounds with non-functional prototypes"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper025.html,2019,"Exploring the Container Metaphor for Equalisation Manipulation"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper026.html,2019,"The Half-Physler: An oscillating real-time interface to a tube resonator model"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper027.html,2019,"Reanimating the Readymade"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper028.html,2019,"Adaptive Multimodal Music Learning via Interactive Haptic Instrument"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper029.html,2019,"El mapa no es el territorio: Sensor mapping for audiovisual performances"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper030.html,2019,"Small Dynamic Neural Networks for Gesture Classification with The Rulers (a Digital Musical Instrument)"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper031.html,2019,"OtoKin: Mapping for Sound Space Exploration through Dance Improvisation"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper032.html,2019,"On the Inclusivity of Constraint: Creative Appropriation in Instruments for Neurodiverse Children and Young People"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper033.html,2019,"{AMIGO}: An Assistive Musical Instrument to Engage, Create and Learn Music"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper034.html,2019,"{ESMERIL} --- An interactive audio player and composition system for collaborative experimental music netlabels"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper035.html,2019,"Parameterized Melody Generation with Autoencoders and Temporally-Consistent Noise"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper036.html,2019,"Designing Gestures for Continuous Sonic Interaction"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper037.html,2019,"Vrengt: A Shared Body-Machine Instrument for Music-Dance Performance"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper038.html,2019,"Sound Control: Supporting Custom Musical Interface Design for Children with Disabilities"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper039.html,2019,"'Blending Dimensions' when Composing for {DMI} and Symphonic Orchestra"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper040.html,2019,"A Bassline Generation System Based on Sequence-to-Sequence Learning"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper041.html,2019,"{BLIKSEM}: An Acoustic Synthesis Fuzz Pedal"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper042.html,2019,"{NIME} Prototyping in Teams: A Participatory Approach to Teaching Physical Computing"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper043.html,2019,"A Comparison of Open-Source Linux Frameworks for an Augmented Musical Instrument Implementation"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper044.html,2019,"Latin American {NIME}s: Electronic Musical Instruments and Experimental Sound Devices in the Twentieth Century"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper045.html,2019,"Perspectives on Time: performance practice, mapping strategies, \& composition with {MIGSI}"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper046.html,2019,"The design of technological interfaces for interactions between music, dance and garment movements"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper047.html,2019,"{INTIMAL}: Walking to Find Place, Breathing to Feel Presence"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper048.html,2019,"Introducing Locus: a {NIME} for Immersive Exocentric Aural Environments"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper049.html,2019,"The SlowQin: An Interdisciplinary Approach to reinventing the Guqin"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper050.html,2019,"An Interactive Musical Prediction System with Mixture Density Recurrent Neural Networks"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper051.html,2019,"Expressive potentials of motion capture in musical performance"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper052.html,2019,"From Mondrian to Modular Synth: Rendering {NIME} using Generative Adversarial Networks"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper053.html,2019,"Separating sound from source: sonic transformation of the violin through electrodynamic pickups and acoustic actuation"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper054.html,2019,"Grain Prism: Hieroglyphic Interface for Granular Sampling"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper055.html,2019,"Facilitating Creative Exploratory Search with Multiple Networked Audio Devices Using HappyBrackets"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper056.html,2019,"The reciprocity between ancillary gesture and music structure performed by expert musicians"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper057.html,2019,"Enhancing the Expressivity of the Sensel Morph via Audio-rate Sensing"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper058.html,2019,"Eolos: a wireless {MIDI} wind controller"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper059.html,2019,"Inspecting and Interacting with Meaningful Music Representations using {VAE}"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper060.html,2019,"Adaptive Mapping of Sound Collections for Data-driven Musical Interfaces"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper061.html,2019,"Veneer: Visual and Touch-based Programming for Audio"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper062.html,2019,"Generating Convincing Harmony Parts with Simple Long Short-Term Memory Networks"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper063.html,2019,"{Bendit\_I/O}: A System for Networked Performance of Circuit-Bent Devices"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper064.html,2019,"Where Is The Quiet: Immersive Experience Design Using the Brain, Mechatronics, and Machine Learning"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper065.html,2019,"Mesh Garden: A creative-based musical game for participatory musical performance "
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper066.html,2019,"The Modular Backward Evolution --- Why to Use Outdated Technologies"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper067.html,2019,"Ephemeral instruments"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper068.html,2019,"{PICO}: A portable audio effect box for traditional plucked-string instruments"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper069.html,2019,"Composing Understandings: music, motion, gesture and embodied cognition"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper070.html,2019,"HypeSax: Saxophone acoustic augmentation"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper071.html,2019,"CD-Synth: a Rotating, Untethered, Digital Synthesizer"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper072.html,2019,"Reach: a keyboard-based gesture recognition system for live piano sound modulation"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper073.html,2019,"Women's Labor: Creating {NIME}s from Domestic Tools "
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper074.html,2019,"HMusic: A domain specific language for music programming and live coding"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper075.html,2019,"Stellar Command: a planetarium software based cosmic performance interface"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper076.html,2019,"Towards a Telematic Dimension Space"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper077.html,2019,"A {MIDI} Controller Mapper for the Built-in Audio Mixer in the Unity Game Engine"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper078.html,2019,"AuSynthAR: A simple low-cost modular synthesizer based on Augmented Reality"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper079.html,2019,"The World Wide Web in an Analog Patchbay"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper080.html,2019,"A "voice" instrument based on vocal tract models by using soft material for a 3D printer and an electrolarynx"
No,http://www.cin.ufpe.br/~fcac/NIME2021/DMI_Repl/nime2019_paper081.html,2019,"Exploring Dynamic Variations for Expressive Mechatronic Chordophones"
